学校名,集計年,児童数,内特別支援学級児童数,学級数,内特別支援学級数,学校番号,学校種別,行政区
東住吉小学校,2017,477,9,18,2,42,小学校,中原区
井田小学校,2018,830,35,31,6,42,小学校,中原区
井田小学校,2019,851,35,32,6,42,小学校,中原区
井田小学校,2020,882,37,33,7,42,小学校,中原区
今井小学校,1973,777,6,22,1,43,小学校,中原区
今井小学校,1974,748,4,21,1,43,小学校,中原区
今井小学校,1975,762,5,21,1,43,小学校,中原区
今井小学校,1976,788,5,22,1,43,小学校,中原区
今井小学校,1977,770,5,21,1,43,小学校,中原区
住吉小学校,1978,1069,5,29,1,43,小学校,中原区
住吉小学校,1979,1038,5,27,1,43,小学校,中原区
住吉小学校,1980,1019,4,26,1,43,小学校,中原区
住吉小学校,1981,1022,4,25,1,43,小学校,中原区
住吉小学校,1982,973,4,25,1,43,小学校,中原区
住吉小学校,1983,932,4,25,1,43,小学校,中原区
住吉小学校,1984,864,4,24,1,43,小学校,中原区
住吉小学校,1985,843,4,23,1,43,小学校,中原区
住吉小学校,1986,776,3,20,1,43,小学校,中原区
住吉小学校,1987,769,4,21,1,43,小学校,中原区
住吉小学校,1988,740,4,20,1,43,小学校,中原区
住吉小学校,1989,672,4,20,1,43,小学校,中原区
住吉小学校,1990,647,4,20,1,43,小学校,中原区
住吉小学校,1991,618,1,20,1,43,小学校,中原区
住吉小学校,1992,663,3,20,1,43,小学校,中原区
住吉小学校,1993,588,3,20,2,43,小学校,中原区
住吉小学校,1994,575,2,20,2,43,小学校,中原区
住吉小学校,1995,561,3,21,3,43,小学校,中原区
住吉小学校,1996,512,2,19,2,43,小学校,中原区
住吉小学校,1997,470,5,18,4,43,小学校,中原区
住吉小学校,1998,444,4,16,3,43,小学校,中原区
住吉小学校,1999,477,3,16,3,43,小学校,中原区
住吉小学校,2000,499,12,19,4,43,小学校,中原区
住吉小学校,2001,522,15,19,4,43,小学校,中原区
住吉小学校,2002,532,14,20,4,43,小学校,中原区
住吉小学校,2003,551,12,20,3,43,小学校,中原区
住吉小学校,2004,541,12,18,2,43,小学校,中原区
住吉小学校,2005,525,11,18,2,43,小学校,中原区
住吉小学校,2006,548,9,20,3,43,小学校,中原区
住吉小学校,2007,551,7,20,3,43,小学校,中原区
住吉小学校,2008,528,13,20,3,43,小学校,中原区
住吉小学校,2009,522,19,21,5,43,小学校,中原区
住吉小学校,2010,546,21,21,5,43,小学校,中原区
住吉小学校,2011,502,25,20,5,43,小学校,中原区
住吉小学校,2012,504,24,21,5,43,小学校,中原区
住吉小学校,2013,466,19,19,4,43,小学校,中原区
住吉小学校,2014,468,18,20,4,43,小学校,中原区
住吉小学校,2015,478,17,19,3,43,小学校,中原区
住吉小学校,2016,463,14,17,2,43,小学校,中原区
住吉小学校,2017,477,15,18,3,43,小学校,中原区
今井小学校,2018,935,11,30,3,43,小学校,中原区
今井小学校,2019,794,11,28,3,43,小学校,中原区
今井小学校,2020,740,12,26,3,43,小学校,中原区
上丸子小学校,1973,726,5,19,1,44,小学校,中原区
上丸子小学校,1974,713,8,20,1,44,小学校,中原区
上丸子小学校,1975,718,7,19,1,44,小学校,中原区
上丸子小学校,1976,754,6,20,1,44,小学校,中原区
上丸子小学校,1977,743,7,21,1,44,小学校,中原区
井田小学校,1978,954,40,28,4,44,小学校,中原区
井田小学校,1979,941,37,28,4,44,小学校,中原区
井田小学校,1980,913,39,28,4,44,小学校,中原区
井田小学校,1981,855,41,25,4,44,小学校,中原区
井田小学校,1982,843,40,24,4,44,小学校,中原区
井田小学校,1983,809,40,23,4,44,小学校,中原区
井田小学校,1984,785,41,22,4,44,小学校,中原区
井田小学校,1985,742,40,22,4,44,小学校,中原区
井田小学校,1986,723,38,22,4,44,小学校,中原区
井田小学校,1987,667,28,21,3,44,小学校,中原区
井田小学校,1988,619,28,21,3,44,小学校,中原区
井田小学校,1989,602,31,21,3,44,小学校,中原区
井田小学校,1990,577,31,22,4,44,小学校,中原区
井田小学校,1991,584,23,23,5,44,小学校,中原区
井田小学校,1992,586,19,22,4,44,小学校,中原区
井田小学校,1993,592,14,22,4,44,小学校,中原区
井田小学校,1994,600,16,22,4,44,小学校,中原区
井田小学校,1995,608,11,21,3,44,小学校,中原区
井田小学校,1996,628,5,20,2,44,小学校,中原区
井田小学校,1997,637,3,20,2,44,小学校,中原区
井田小学校,1998,636,3,20,2,44,小学校,中原区
井田小学校,1999,702,2,22,2,44,小学校,中原区
井田小学校,2000,723,4,24,3,44,小学校,中原区
井田小学校,2001,727,6,24,3,44,小学校,中原区
井田小学校,2002,722,10,24,3,44,小学校,中原区
井田小学校,2003,731,9,24,3,44,小学校,中原区
井田小学校,2004,781,7,25,3,44,小学校,中原区
井田小学校,2005,816,8,27,4,44,小学校,中原区
井田小学校,2006,845,8,27,4,44,小学校,中原区
井田小学校,2007,885,8,28,3,44,小学校,中原区
井田小学校,2008,948,9,30,4,44,小学校,中原区
井田小学校,2009,928,10,30,4,44,小学校,中原区
井田小学校,2010,911,11,30,4,44,小学校,中原区
井田小学校,2011,928,9,30,4,44,小学校,中原区
井田小学校,2012,930,10,32,5,44,小学校,中原区
井田小学校,2013,921,12,31,5,44,小学校,中原区
井田小学校,2014,895,21,31,5,44,小学校,中原区
井田小学校,2015,853,20,30,5,44,小学校,中原区
井田小学校,2016,829,31,30,5,44,小学校,中原区
井田小学校,2017,793,35,31,7,44,小学校,中原区
上丸子小学校,2018,916,15,29,3,44,小学校,中原区
上丸子小学校,2019,942,16,30,3,44,小学校,中原区
上丸子小学校,2020,971,18,30,3,44,小学校,中原区
西丸子小学校,1973,1361,17,36,2,45,小学校,中原区
西丸子小学校,1974,1346,14,35,2,45,小学校,中原区
西丸子小学校,1975,1350,15,35,2,45,小学校,中原区
西丸子小学校,1976,1414,14,36,2,45,小学校,中原区
西丸子小学校,1977,1352,14,35,2,45,小学校,中原区
今井小学校,1978,769,2,20,1,45,小学校,中原区
今井小学校,1979,813,3,22,1,45,小学校,中原区
今井小学校,1980,769,3,21,1,45,小学校,中原区
今井小学校,1981,771,2,21,1,45,小学校,中原区
今井小学校,1982,738,2,20,1,45,小学校,中原区
今井小学校,1983,703,2,19,1,45,小学校,中原区
今井小学校,1984,685,2,19,1,45,小学校,中原区
今井小学校,1985,677,1,18,1,45,小学校,中原区
今井小学校,1986,641,1,18,1,45,小学校,中原区
今井小学校,1987,558,2,18,1,45,小学校,中原区
今井小学校,1988,566,5,19,2,45,小学校,中原区
今井小学校,1989,532,5,17,2,45,小学校,中原区
今井小学校,1990,517,5,18,2,45,小学校,中原区
今井小学校,1991,524,5,16,2,45,小学校,中原区
今井小学校,1992,481,4,17,2,45,小学校,中原区
今井小学校,1993,469,3,18,2,45,小学校,中原区
今井小学校,1994,503,2,18,1,45,小学校,中原区
今井小学校,1995,500,3,19,2,45,小学校,中原区
今井小学校,1996,542,3,19,2,45,小学校,中原区
今井小学校,1997,518,4,18,2,45,小学校,中原区
今井小学校,1998,575,6,19,2,45,小学校,中原区
今井小学校,1999,604,5,20,2,45,小学校,中原区
今井小学校,2000,580,3,20,2,45,小学校,中原区
今井小学校,2001,585,2,19,1,45,小学校,中原区
今井小学校,2002,612,4,20,2,45,小学校,中原区
今井小学校,2003,665,5,21,2,45,小学校,中原区
今井小学校,2004,708,9,23,3,45,小学校,中原区
今井小学校,2005,732,10,24,3,45,小学校,中原区
今井小学校,2006,722,11,25,3,45,小学校,中原区
今井小学校,2007,741,13,27,5,45,小学校,中原区
今井小学校,2008,765,12,28,5,45,小学校,中原区
今井小学校,2009,778,13,28,5,45,小学校,中原区
今井小学校,2010,800,11,27,4,45,小学校,中原区
今井小学校,2011,812,10,28,4,45,小学校,中原区
今井小学校,2012,840,11,30,4,45,小学校,中原区
今井小学校,2013,868,9,28,2,45,小学校,中原区
今井小学校,2014,881,7,27,2,45,小学校,中原区
今井小学校,2015,899,9,28,2,45,小学校,中原区
今井小学校,2016,915,10,28,2,45,小学校,中原区
今井小学校,2017,925,13,30,3,45,小学校,中原区
西丸子小学校,2018,633,5,23,2,45,小学校,中原区
西丸子小学校,2019,510,8,21,3,45,小学校,中原区
西丸子小学校,2020,466,6,19,3,45,小学校,中原区
中原小学校,1973,808,4,21,1,46,小学校,中原区
中原小学校,1974,801,4,22,1,46,小学校,中原区
中原小学校,1975,823,3,21,1,46,小学校,中原区
中原小学校,1976,855,4,22,1,46,小学校,中原区
中原小学校,1977,903,4,23,1,46,小学校,中原区
上丸子小学校,1978,783,5,22,1,46,小学校,中原区
上丸子小学校,1979,839,4,23,1,46,小学校,中原区
上丸子小学校,1980,839,-,22,-,46,小学校,中原区
上丸子小学校,1981,827,6,23,1,46,小学校,中原区
上丸子小学校,1982,823,5,23,1,46,小学校,中原区
上丸子小学校,1983,809,6,22,1,46,小学校,中原区
上丸子小学校,1984,756,7,19,1,46,小学校,中原区
上丸子小学校,1985,716,8,19,1,46,小学校,中原区
上丸子小学校,1986,694,8,20,2,46,小学校,中原区
上丸子小学校,1987,663,8,20,2,46,小学校,中原区
上丸子小学校,1988,656,9,20,2,46,小学校,中原区
上丸子小学校,1989,621,8,20,2,46,小学校,中原区
上丸子小学校,1990,604,7,20,2,46,小学校,中原区
上丸子小学校,1991,598,7,20,2,46,小学校,中原区
上丸子小学校,1992,576,6,20,2,46,小学校,中原区
上丸子小学校,1993,545,4,19,2,46,小学校,中原区
上丸子小学校,1994,512,2,17,1,46,小学校,中原区
上丸子小学校,1995,481,4,17,1,46,小学校,中原区
上丸子小学校,1996,459,3,15,1,46,小学校,中原区
上丸子小学校,1997,424,2,14,1,46,小学校,中原区
上丸子小学校,1998,413,4,15,2,46,小学校,中原区
上丸子小学校,1999,406,4,14,2,46,小学校,中原区
上丸子小学校,2000,387,5,15,3,46,小学校,中原区
上丸子小学校,2001,393,4,14,2,46,小学校,中原区
上丸子小学校,2002,409,5,15,3,46,小学校,中原区
上丸子小学校,2003,424,5,15,3,46,小学校,中原区
上丸子小学校,2004,434,4,16,3,46,小学校,中原区
上丸子小学校,2005,452,4,17,3,46,小学校,中原区
上丸子小学校,2006,450,3,17,3,46,小学校,中原区
上丸子小学校,2007,463,5,18,3,46,小学校,中原区
上丸子小学校,2008,501,4,20,3,46,小学校,中原区
上丸子小学校,2009,556,5,22,3,46,小学校,中原区
上丸子小学校,2010,566,8,23,4,46,小学校,中原区
上丸子小学校,2011,608,8,24,4,46,小学校,中原区
上丸子小学校,2012,613,6,23,3,46,小学校,中原区
上丸子小学校,2013,660,5,24,3,46,小学校,中原区
上丸子小学校,2014,675,6,24,3,46,小学校,中原区
上丸子小学校,2015,733,7,26,3,46,小学校,中原区
上丸子小学校,2016,805,10,28,3,46,小学校,中原区
上丸子小学校,2017,829,12,28,3,46,小学校,中原区
中原小学校,2018,753,15,27,5,46,小学校,中原区
中原小学校,2019,765,15,28,5,46,小学校,中原区
中原小学校,2020,804,20,29,6,46,小学校,中原区
宮内小学校,1973,807,-,21,-,47,小学校,中原区
宮内小学校,1974,844,-,22,-,47,小学校,中原区
宮内小学校,1975,820,4,22,1,47,小学校,中原区
宮内小学校,1976,866,4,24,1,47,小学校,中原区
宮内小学校,1977,884,7,23,1,47,小学校,中原区
西丸子小学校,1978,1345,13,35,2,47,小学校,中原区
西丸子小学校,1979,1405,4,34,1,47,小学校,中原区
西丸子小学校,1980,1361,4,34,1,47,小学校,中原区
西丸子小学校,1981,1307,2,34,1,47,小学校,中原区
西丸子小学校,1982,1308,3,33,1,47,小学校,中原区
西丸子小学校,1983,1209,3,30,1,47,小学校,中原区
西丸子小学校,1984,1221,3,30,1,47,小学校,中原区
西丸子小学校,1985,1164,2,30,1,47,小学校,中原区
西丸子小学校,1986,1060,1,28,1,47,小学校,中原区
西丸子小学校,1987,987,1,27,1,47,小学校,中原区
西丸子小学校,1988,885,2,25,1,47,小学校,中原区
西丸子小学校,1989,823,5,25,2,47,小学校,中原区
西丸子小学校,1990,782,2,24,2,47,小学校,中原区
西丸子小学校,1991,738,2,23,2,47,小学校,中原区
西丸子小学校,1992,705,2,22,2,47,小学校,中原区
西丸子小学校,1993,680,2,22,2,47,小学校,中原区
西丸子小学校,1994,719,2,21,1,47,小学校,中原区
西丸子小学校,1995,718,1,22,1,47,小学校,中原区
西丸子小学校,1996,636,2,21,2,47,小学校,中原区
西丸子小学校,1997,583,2,20,2,47,小学校,中原区
西丸子小学校,1998,607,2,20,2,47,小学校,中原区
西丸子小学校,1999,608,2,20,2,47,小学校,中原区
西丸子小学校,2000,612,3,20,2,47,小学校,中原区
西丸子小学校,2001,642,4,21,2,47,小学校,中原区
西丸子小学校,2002,631,3,21,2,47,小学校,中原区
西丸子小学校,2003,606,2,21,2,47,小学校,中原区
西丸子小学校,2004,577,3,22,3,47,小学校,中原区
西丸子小学校,2005,587,5,22,3,47,小学校,中原区
西丸子小学校,2006,543,8,20,4,47,小学校,中原区
西丸子小学校,2007,522,8,20,4,47,小学校,中原区
西丸子小学校,2008,543,7,21,4,47,小学校,中原区
西丸子小学校,2009,540,11,22,5,47,小学校,中原区
西丸子小学校,2010,537,10,22,4,47,小学校,中原区
西丸子小学校,2011,527,6,22,4,47,小学校,中原区
西丸子小学校,2012,533,6,22,4,47,小学校,中原区
西丸子小学校,2013,524,3,21,3,47,小学校,中原区
西丸子小学校,2014,544,4,22,3,47,小学校,中原区
西丸子小学校,2015,568,4,21,2,47,小学校,中原区
西丸子小学校,2016,579,7,22,3,47,小学校,中原区
西丸子小学校,2017,588,7,23,3,47,小学校,中原区
宮内小学校,2018,898,22,31,5,47,小学校,中原区
宮内小学校,2019,870,21,31,5,47,小学校,中原区
宮内小学校,2020,861,17,31,5,47,小学校,中原区
大戸小学校,1973,643,38,22,6,48,小学校,中原区
大戸小学校,1974,646,36,23,6,48,小学校,中原区
大戸小学校,1975,645,38,23,6,48,小学校,中原区
大戸小学校,1976,647,40,24,7,48,小学校,中原区
大戸小学校,1977,663,43,25,7,48,小学校,中原区
中原小学校,1978,943,4,23,1,48,小学校,中原区
中原小学校,1979,985,4,26,1,48,小学校,中原区
中原小学校,1980,997,6,26,1,48,小学校,中原区
中原小学校,1981,989,8,26,1,48,小学校,中原区
中原小学校,1982,943,8,25,1,48,小学校,中原区
中原小学校,1983,929,8,25,1,48,小学校,中原区
中原小学校,1984,891,8,25,1,48,小学校,中原区
中原小学校,1985,863,7,26,2,48,小学校,中原区
中原小学校,1986,811,5,24,2,48,小学校,中原区
中原小学校,1987,798,6,23,2,48,小学校,中原区
中原小学校,1988,761,7,22,2,48,小学校,中原区
中原小学校,1989,748,6,23,2,48,小学校,中原区
中原小学校,1990,734,6,24,2,48,小学校,中原区
中原小学校,1991,739,3,24,2,48,小学校,中原区
中原小学校,1992,712,4,23,2,48,小学校,中原区
中原小学校,1993,684,3,22,2,48,小学校,中原区
中原小学校,1994,666,4,21,2,48,小学校,中原区
中原小学校,1995,649,5,20,2,48,小学校,中原区
中原小学校,1996,609,4,21,3,48,小学校,中原区
中原小学校,1997,578,4,21,3,48,小学校,中原区
中原小学校,1998,569,4,21,3,48,小学校,中原区
中原小学校,1999,555,4,19,2,48,小学校,中原区
中原小学校,2000,518,7,18,2,48,小学校,中原区
中原小学校,2001,494,4,18,2,48,小学校,中原区
中原小学校,2002,472,5,18,2,48,小学校,中原区
中原小学校,2003,467,4,17,2,48,小学校,中原区
中原小学校,2004,445,4,16,3,48,小学校,中原区
中原小学校,2005,431,7,15,3,48,小学校,中原区
中原小学校,2006,417,10,15,3,48,小学校,中原区
中原小学校,2007,485,9,19,3,48,小学校,中原区
中原小学校,2008,496,9,19,3,48,小学校,中原区
中原小学校,2009,506,7,19,3,48,小学校,中原区
中原小学校,2010,547,11,22,5,48,小学校,中原区
中原小学校,2011,597,15,24,5,48,小学校,中原区
中原小学校,2012,625,19,26,6,48,小学校,中原区
中原小学校,2013,639,16,25,5,48,小学校,中原区
中原小学校,2014,666,16,25,5,48,小学校,中原区
中原小学校,2015,700,20,26,5,48,小学校,中原区
中原小学校,2016,700,15,26,5,48,小学校,中原区
中原小学校,2017,730,14,27,5,48,小学校,中原区
大戸小学校,2018,842,32,29,5,48,小学校,中原区
大戸小学校,2019,859,37,31,6,48,小学校,中原区
大戸小学校,2020,806,36,30,6,48,小学校,中原区
下小田中小学校,1973,709,-,19,-,49,小学校,中原区
下小田中小学校,1974,714,-,18,-,49,小学校,中原区
下小田中小学校,1975,744,-,20,-,49,小学校,中原区
下小田中小学校,1976,777,-,22,-,49,小学校,中原区
下小田中小学校,1977,832,4,23,1,49,小学校,中原区
宮内小学校,1978,925,5,24,1,49,小学校,中原区
宮内小学校,1979,965,5,25,1,49,小学校,中原区
宮内小学校,1980,1004,7,26,1,49,小学校,中原区
宮内小学校,1981,1040,7,28,1,49,小学校,中原区
宮内小学校,1982,1021,7,26,1,49,小学校,中原区
宮内小学校,1983,991,5,25,1,49,小学校,中原区
宮内小学校,1984,959,4,25,1,49,小学校,中原区
宮内小学校,1985,918,3,25,1,49,小学校,中原区
宮内小学校,1986,862,3,24,1,49,小学校,中原区
宮内小学校,1987,808,2,23,1,49,小学校,中原区
宮内小学校,1988,818,2,23,1,49,小学校,中原区
